mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:15:34.371221,2025-02-17 10:15:35.543029,0 days 00:00:01.171808
IVF,64,2025-02-17 10:15:35.543092,2025-02-17 10:15:36.678778,0 days 00:00:01.135686
IVF,64,2025-02-17 10:15:36.678830,2025-02-17 10:15:37.719891,0 days 00:00:01.041061
IVF,64,2025-02-17 10:15:37.719950,2025-02-17 10:15:38.950569,0 days 00:00:01.230619
IVF,64,2025-02-17 10:15:38.950626,2025-02-17 10:15:40.207758,0 days 00:00:01.257132
IVF,64,2025-02-17 10:15:40.207811,2025-02-17 10:15:41.306725,0 days 00:00:01.098914
IVF,64,2025-02-17 10:15:41.306786,2025-02-17 10:15:42.392235,0 days 00:00:01.085449
IVF,64,2025-02-17 10:15:42.392389,2025-02-17 10:15:43.495508,0 days 00:00:01.103119
IVF,64,2025-02-17 10:15:43.495572,2025-02-17 10:15:44.624938,0 days 00:00:01.129366
IVF,64,2025-02-17 10:15:44.624983,2025-02-17 10:15:45.736941,0 days 00:00:01.111958
IVF,64,2025-02-17 10:15:45.737073,2025-02-17 10:15:46.889804,0 days 00:00:01.152731
IVF,64,2025-02-17 10:15:46.890173,2025-02-17 10:15:48.064147,0 days 00:00:01.173974
IVF,64,2025-02-17 10:15:48.064195,2025-02-17 10:15:49.210578,0 days 00:00:01.146383
IVF,64,2025-02-17 10:15:49.210635,2025-02-17 10:15:50.352220,0 days 00:00:01.141585
IVF,64,2025-02-17 10:15:50.352277,2025-02-17 10:15:51.493529,0 days 00:00:01.141252
IVF,64,2025-02-17 10:15:51.493591,2025-02-17 10:15:52.677414,0 days 00:00:01.183823
IVF,64,2025-02-17 10:15:52.677466,2025-02-17 10:15:53.792235,0 days 00:00:01.114769
IVF,64,2025-02-17 10:15:53.792721,2025-02-17 10:15:54.998987,0 days 00:00:01.206266
IVF,64,2025-02-17 10:15:54.999054,2025-02-17 10:15:56.098612,0 days 00:00:01.099558
IVF,64,2025-02-17 10:15:56.099018,2025-02-17 10:15:57.256936,0 days 00:00:01.157918
IVF,64,2025-02-17 10:15:57.257012,2025-02-17 10:15:58.304930,0 days 00:00:01.047918
IVF,64,2025-02-17 10:15:58.304986,2025-02-17 10:15:59.518498,0 days 00:00:01.213512
IVF,64,2025-02-17 10:15:59.518578,2025-02-17 10:16:00.755719,0 days 00:00:01.237141
IVF,64,2025-02-17 10:16:00.755872,2025-02-17 10:16:02.020646,0 days 00:00:01.264774
IVF,64,2025-02-17 10:16:02.020754,2025-02-17 10:16:03.186022,0 days 00:00:01.165268
IVF,64,2025-02-17 10:16:03.186095,2025-02-17 10:16:04.201513,0 days 00:00:01.015418
IVF,64,2025-02-17 10:16:04.201570,2025-02-17 10:16:05.259182,0 days 00:00:01.057612
IVF,64,2025-02-17 10:16:05.259258,2025-02-17 10:16:06.249364,0 days 00:00:00.990106
IVF,64,2025-02-17 10:16:06.249421,2025-02-17 10:16:07.166481,0 days 00:00:00.917060
IVF,64,2025-02-17 10:16:07.166579,2025-02-17 10:16:08.192537,0 days 00:00:01.025958
IVF,64,2025-02-17 10:16:08.192608,2025-02-17 10:16:09.259995,0 days 00:00:01.067387
IVF,64,2025-02-17 10:16:09.260056,2025-02-17 10:16:10.265314,0 days 00:00:01.005258
IVF,64,2025-02-17 10:16:10.265736,2025-02-17 10:16:11.353610,0 days 00:00:01.087874
IVF,64,2025-02-17 10:16:11.353667,2025-02-17 10:16:12.419256,0 days 00:00:01.065589
IVF,64,2025-02-17 10:16:12.419340,2025-02-17 10:16:13.496842,0 days 00:00:01.077502
IVF,64,2025-02-17 10:16:13.496911,2025-02-17 10:16:14.595598,0 days 00:00:01.098687
IVF,64,2025-02-17 10:16:14.595651,2025-02-17 10:16:15.703138,0 days 00:00:01.107487
IVF,64,2025-02-17 10:16:15.703199,2025-02-17 10:16:16.860270,0 days 00:00:01.157071
IVF,64,2025-02-17 10:16:16.860422,2025-02-17 10:16:18.112695,0 days 00:00:01.252273
IVF,64,2025-02-17 10:16:18.112747,2025-02-17 10:16:19.221598,0 days 00:00:01.108851
IVF,64,2025-02-17 10:16:19.221658,2025-02-17 10:16:20.374131,0 days 00:00:01.152473
IVF,64,2025-02-17 10:16:20.374178,2025-02-17 10:16:21.518596,0 days 00:00:01.144418
IVF,64,2025-02-17 10:16:21.518840,2025-02-17 10:16:22.593451,0 days 00:00:01.074611
IVF,64,2025-02-17 10:16:22.593513,2025-02-17 10:16:23.696740,0 days 00:00:01.103227
IVF,64,2025-02-17 10:16:23.696819,2025-02-17 10:16:24.855696,0 days 00:00:01.158877
IVF,64,2025-02-17 10:16:24.856103,2025-02-17 10:16:25.959645,0 days 00:00:01.103542
IVF,64,2025-02-17 10:16:25.959739,2025-02-17 10:16:27.042927,0 days 00:00:01.083188
IVF,64,2025-02-17 10:16:27.043002,2025-02-17 10:16:28.112577,0 days 00:00:01.069575
IVF,64,2025-02-17 10:16:28.112645,2025-02-17 10:16:29.179793,0 days 00:00:01.067148
IVF,64,2025-02-17 10:16:29.179952,2025-02-17 10:16:30.280940,0 days 00:00:01.100988
IVF,64,2025-02-17 10:16:30.281158,2025-02-17 10:16:31.371118,0 days 00:00:01.089960
IVF,64,2025-02-17 10:16:31.371692,2025-02-17 10:16:32.481297,0 days 00:00:01.109605
IVF,64,2025-02-17 10:16:32.481436,2025-02-17 10:16:33.619538,0 days 00:00:01.138102
IVF,64,2025-02-17 10:16:33.619876,2025-02-17 10:16:34.773809,0 days 00:00:01.153933
IVF,64,2025-02-17 10:16:34.773880,2025-02-17 10:16:35.904936,0 days 00:00:01.131056
IVF,64,2025-02-17 10:16:35.904992,2025-02-17 10:16:37.005678,0 days 00:00:01.100686
IVF,64,2025-02-17 10:16:37.005741,2025-02-17 10:16:38.132640,0 days 00:00:01.126899
IVF,64,2025-02-17 10:16:38.132697,2025-02-17 10:16:39.239255,0 days 00:00:01.106558
IVF,64,2025-02-17 10:16:39.239326,2025-02-17 10:16:40.344700,0 days 00:00:01.105374
IVF,64,2025-02-17 10:16:40.344785,2025-02-17 10:16:41.433191,0 days 00:00:01.088406
IVF,64,2025-02-17 10:16:41.433286,2025-02-17 10:16:42.808497,0 days 00:00:01.375211
IVF,64,2025-02-17 10:16:42.808578,2025-02-17 10:16:43.957556,0 days 00:00:01.148978
IVF,64,2025-02-17 10:16:43.957646,2025-02-17 10:16:45.135654,0 days 00:00:01.178008
IVF,64,2025-02-17 10:16:45.135727,2025-02-17 10:16:46.169679,0 days 00:00:01.033952
IVF,64,2025-02-17 10:16:46.169733,2025-02-17 10:16:47.163201,0 days 00:00:00.993468
IVF,64,2025-02-17 10:16:47.163265,2025-02-17 10:16:48.165828,0 days 00:00:01.002563
IVF,64,2025-02-17 10:16:48.165882,2025-02-17 10:16:49.163812,0 days 00:00:00.997930
IVF,64,2025-02-17 10:16:49.163859,2025-02-17 10:16:50.179700,0 days 00:00:01.015841
IVF,64,2025-02-17 10:16:50.179764,2025-02-17 10:16:51.216980,0 days 00:00:01.037216
IVF,64,2025-02-17 10:16:51.217036,2025-02-17 10:16:52.261363,0 days 00:00:01.044327
IVF,64,2025-02-17 10:16:52.261427,2025-02-17 10:16:53.309415,0 days 00:00:01.047988
IVF,64,2025-02-17 10:16:53.309538,2025-02-17 10:16:54.380239,0 days 00:00:01.070701
IVF,64,2025-02-17 10:16:54.380306,2025-02-17 10:16:55.548454,0 days 00:00:01.168148
IVF,64,2025-02-17 10:16:55.548507,2025-02-17 10:16:56.652868,0 days 00:00:01.104361
IVF,64,2025-02-17 10:16:56.652943,2025-02-17 10:16:57.808348,0 days 00:00:01.155405
IVF,64,2025-02-17 10:16:57.808688,2025-02-17 10:16:59.014735,0 days 00:00:01.206047
IVF,64,2025-02-17 10:16:59.014796,2025-02-17 10:17:00.169065,0 days 00:00:01.154269
IVF,64,2025-02-17 10:17:00.169125,2025-02-17 10:17:01.351546,0 days 00:00:01.182421
IVF,64,2025-02-17 10:17:01.351753,2025-02-17 10:17:02.513605,0 days 00:00:01.161852
IVF,64,2025-02-17 10:17:02.513651,2025-02-17 10:17:03.640726,0 days 00:00:01.127075
IVF,64,2025-02-17 10:17:03.640824,2025-02-17 10:17:04.747339,0 days 00:00:01.106515
IVF,64,2025-02-17 10:17:04.747573,2025-02-17 10:17:05.897569,0 days 00:00:01.149996
IVF,64,2025-02-17 10:17:05.897626,2025-02-17 10:17:06.990602,0 days 00:00:01.092976
IVF,64,2025-02-17 10:17:06.990692,2025-02-17 10:17:08.083529,0 days 00:00:01.092837
IVF,64,2025-02-17 10:17:08.083614,2025-02-17 10:17:09.168579,0 days 00:00:01.084965
IVF,64,2025-02-17 10:17:09.168653,2025-02-17 10:17:10.226737,0 days 00:00:01.058084
IVF,64,2025-02-17 10:17:10.227070,2025-02-17 10:17:11.357489,0 days 00:00:01.130419
IVF,64,2025-02-17 10:17:11.357561,2025-02-17 10:17:12.469763,0 days 00:00:01.112202
IVF,64,2025-02-17 10:17:12.469828,2025-02-17 10:17:13.539437,0 days 00:00:01.069609
IVF,64,2025-02-17 10:17:13.539635,2025-02-17 10:17:14.647079,0 days 00:00:01.107444
IVF,64,2025-02-17 10:17:14.647143,2025-02-17 10:17:15.751127,0 days 00:00:01.103984
IVF,64,2025-02-17 10:17:15.751185,2025-02-17 10:17:16.873640,0 days 00:00:01.122455
IVF,64,2025-02-17 10:17:16.873702,2025-02-17 10:17:17.944351,0 days 00:00:01.070649
IVF,64,2025-02-17 10:17:17.944402,2025-02-17 10:17:19.016111,0 days 00:00:01.071709
IVF,64,2025-02-17 10:17:19.016258,2025-02-17 10:17:20.152935,0 days 00:00:01.136677
IVF,64,2025-02-17 10:17:20.152998,2025-02-17 10:17:21.296936,0 days 00:00:01.143938
IVF,64,2025-02-17 10:17:21.296996,2025-02-17 10:17:22.465602,0 days 00:00:01.168606
IVF,64,2025-02-17 10:17:22.465829,2025-02-17 10:17:23.645886,0 days 00:00:01.180057
IVF,64,2025-02-17 10:17:23.645968,2025-02-17 10:17:24.990496,0 days 00:00:01.344528
IVF,64,2025-02-17 10:17:24.990560,2025-02-17 10:17:26.237823,0 days 00:00:01.247263
IVF,64,2025-02-17 10:17:26.237879,2025-02-17 10:17:27.377260,0 days 00:00:01.139381
IVF,64,2025-02-17 10:17:27.377307,2025-02-17 10:17:28.439221,0 days 00:00:01.061914
IVF,64,2025-02-17 10:17:28.439292,2025-02-17 10:17:29.509482,0 days 00:00:01.070190
IVF,64,2025-02-17 10:17:29.509544,2025-02-17 10:17:30.686893,0 days 00:00:01.177349
IVF,64,2025-02-17 10:17:30.686957,2025-02-17 10:17:31.938967,0 days 00:00:01.252010
IVF,64,2025-02-17 10:17:31.939020,2025-02-17 10:17:33.241926,0 days 00:00:01.302906
IVF,64,2025-02-17 10:17:33.241987,2025-02-17 10:17:34.595616,0 days 00:00:01.353629
IVF,64,2025-02-17 10:17:34.595666,2025-02-17 10:17:35.764580,0 days 00:00:01.168914
IVF,64,2025-02-17 10:17:35.764627,2025-02-17 10:17:37.087395,0 days 00:00:01.322768
IVF,64,2025-02-17 10:17:37.087469,2025-02-17 10:17:38.356395,0 days 00:00:01.268926
IVF,64,2025-02-17 10:17:38.356454,2025-02-17 10:17:39.528984,0 days 00:00:01.172530
IVF,64,2025-02-17 10:17:39.529424,2025-02-17 10:17:40.746829,0 days 00:00:01.217405
IVF,64,2025-02-17 10:17:40.746999,2025-02-17 10:17:42.064060,0 days 00:00:01.317061
IVF,64,2025-02-17 10:17:42.064122,2025-02-17 10:17:43.344621,0 days 00:00:01.280499
IVF,64,2025-02-17 10:17:43.344679,2025-02-17 10:17:44.458822,0 days 00:00:01.114143
IVF,64,2025-02-17 10:17:44.459058,2025-02-17 10:17:45.547549,0 days 00:00:01.088491
IVF,64,2025-02-17 10:17:45.547763,2025-02-17 10:17:46.674382,0 days 00:00:01.126619
IVF,64,2025-02-17 10:17:46.674464,2025-02-17 10:17:47.783990,0 days 00:00:01.109526
IVF,64,2025-02-17 10:17:47.784137,2025-02-17 10:17:48.939088,0 days 00:00:01.154951
IVF,64,2025-02-17 10:17:48.939312,2025-02-17 10:17:50.025077,0 days 00:00:01.085765
IVF,64,2025-02-17 10:17:50.025306,2025-02-17 10:17:51.224937,0 days 00:00:01.199631
IVF,64,2025-02-17 10:17:51.225000,2025-02-17 10:17:52.351676,0 days 00:00:01.126676
