mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 08:32:36.482106,2025-02-17 08:32:37.443346,0 days 00:00:00.961240
IVF,64,2025-02-17 08:32:37.443488,2025-02-17 08:32:38.509301,0 days 00:00:01.065813
IVF,64,2025-02-17 08:32:38.509416,2025-02-17 08:32:39.661417,0 days 00:00:01.152001
IVF,64,2025-02-17 08:32:39.661545,2025-02-17 08:32:40.707755,0 days 00:00:01.046210
IVF,64,2025-02-17 08:32:40.707877,2025-02-17 08:32:41.773815,0 days 00:00:01.065938
IVF,64,2025-02-17 08:32:41.773937,2025-02-17 08:32:42.943908,0 days 00:00:01.169971
IVF,64,2025-02-17 08:32:42.944069,2025-02-17 08:32:44.014452,0 days 00:00:01.070383
IVF,64,2025-02-17 08:32:44.014512,2025-02-17 08:32:45.078254,0 days 00:00:01.063742
IVF,64,2025-02-17 08:32:45.078389,2025-02-17 08:32:46.163087,0 days 00:00:01.084698
IVF,64,2025-02-17 08:32:46.163211,2025-02-17 08:32:47.326017,0 days 00:00:01.162806
IVF,64,2025-02-17 08:32:47.326078,2025-02-17 08:32:48.424647,0 days 00:00:01.098569
IVF,64,2025-02-17 08:32:48.424708,2025-02-17 08:32:49.515862,0 days 00:00:01.091154
IVF,64,2025-02-17 08:32:49.515921,2025-02-17 08:32:50.635752,0 days 00:00:01.119831
IVF,64,2025-02-17 08:32:50.635812,2025-02-17 08:32:51.786560,0 days 00:00:01.150748
IVF,64,2025-02-17 08:32:51.786689,2025-02-17 08:32:52.907217,0 days 00:00:01.120528
IVF,64,2025-02-17 08:32:52.907450,2025-02-17 08:32:53.988555,0 days 00:00:01.081105
IVF,64,2025-02-17 08:32:53.988819,2025-02-17 08:32:55.126206,0 days 00:00:01.137387
IVF,64,2025-02-17 08:32:55.126267,2025-02-17 08:32:56.186870,0 days 00:00:01.060603
IVF,64,2025-02-17 08:32:56.186993,2025-02-17 08:32:57.306825,0 days 00:00:01.119832
IVF,64,2025-02-17 08:32:57.306888,2025-02-17 08:32:58.322909,0 days 00:00:01.016021
IVF,64,2025-02-17 08:32:58.322965,2025-02-17 08:32:59.330898,0 days 00:00:01.007933
IVF,64,2025-02-17 08:32:59.330960,2025-02-17 08:33:00.302194,0 days 00:00:00.971234
IVF,64,2025-02-17 08:33:00.302494,2025-02-17 08:33:01.321158,0 days 00:00:01.018664
IVF,64,2025-02-17 08:33:01.321338,2025-02-17 08:33:02.316192,0 days 00:00:00.994854
IVF,64,2025-02-17 08:33:02.316339,2025-02-17 08:33:03.379454,0 days 00:00:01.063115
IVF,64,2025-02-17 08:33:03.380317,2025-02-17 08:33:04.374519,0 days 00:00:00.994202
IVF,64,2025-02-17 08:33:04.374659,2025-02-17 08:33:05.413941,0 days 00:00:01.039282
