mode,batch_size,query_start,query_end,query_time
IVF,64,2025-02-17 10:04:45.338130,2025-02-17 10:04:46.248822,0 days 00:00:00.910692
IVF,64,2025-02-17 10:04:46.248914,2025-02-17 10:04:47.241831,0 days 00:00:00.992917
IVF,64,2025-02-17 10:04:47.242205,2025-02-17 10:04:48.217547,0 days 00:00:00.975342
IVF,64,2025-02-17 10:04:48.217643,2025-02-17 10:04:49.176003,0 days 00:00:00.958360
IVF,64,2025-02-17 10:04:49.176246,2025-02-17 10:04:50.112119,0 days 00:00:00.935873
IVF,64,2025-02-17 10:04:50.112489,2025-02-17 10:04:51.097369,0 days 00:00:00.984880
IVF,64,2025-02-17 10:04:51.097439,2025-02-17 10:04:52.121050,0 days 00:00:01.023611
IVF,64,2025-02-17 10:04:52.121122,2025-02-17 10:04:53.083981,0 days 00:00:00.962859
IVF,64,2025-02-17 10:04:53.084064,2025-02-17 10:04:54.037358,0 days 00:00:00.953294
IVF,64,2025-02-17 10:04:54.037448,2025-02-17 10:04:54.993877,0 days 00:00:00.956429
IVF,64,2025-02-17 10:04:54.993948,2025-02-17 10:04:55.906245,0 days 00:00:00.912297
IVF,64,2025-02-17 10:04:55.906331,2025-02-17 10:04:56.869807,0 days 00:00:00.963476
IVF,64,2025-02-17 10:04:56.869889,2025-02-17 10:04:57.818370,0 days 00:00:00.948481
IVF,64,2025-02-17 10:04:57.818454,2025-02-17 10:04:58.778991,0 days 00:00:00.960537
IVF,64,2025-02-17 10:04:58.779074,2025-02-17 10:04:59.754500,0 days 00:00:00.975426
IVF,64,2025-02-17 10:04:59.754583,2025-02-17 10:05:00.722033,0 days 00:00:00.967450
IVF,64,2025-02-17 10:05:00.722114,2025-02-17 10:05:01.677915,0 days 00:00:00.955801
IVF,64,2025-02-17 10:05:01.677995,2025-02-17 10:05:02.606598,0 days 00:00:00.928603
IVF,64,2025-02-17 10:05:02.606832,2025-02-17 10:05:03.523722,0 days 00:00:00.916890
IVF,64,2025-02-17 10:05:03.523795,2025-02-17 10:05:04.478948,0 days 00:00:00.955153
IVF,64,2025-02-17 10:05:04.479022,2025-02-17 10:05:05.437002,0 days 00:00:00.957980
IVF,64,2025-02-17 10:05:05.437101,2025-02-17 10:05:06.360962,0 days 00:00:00.923861
IVF,64,2025-02-17 10:05:06.361472,2025-02-17 10:05:07.331654,0 days 00:00:00.970182
IVF,64,2025-02-17 10:05:07.331789,2025-02-17 10:05:08.280741,0 days 00:00:00.948952
IVF,64,2025-02-17 10:05:08.280852,2025-02-17 10:05:09.298893,0 days 00:00:01.018041
IVF,64,2025-02-17 10:05:09.298965,2025-02-17 10:05:10.313170,0 days 00:00:01.014205
IVF,64,2025-02-17 10:05:10.313270,2025-02-17 10:05:11.269627,0 days 00:00:00.956357
IVF,64,2025-02-17 10:05:11.269877,2025-02-17 10:05:12.236887,0 days 00:00:00.967010
IVF,64,2025-02-17 10:05:12.236962,2025-02-17 10:05:13.150654,0 days 00:00:00.913692
IVF,64,2025-02-17 10:05:13.150744,2025-02-17 10:05:14.040740,0 days 00:00:00.889996
IVF,64,2025-02-17 10:05:14.040841,2025-02-17 10:05:15.000918,0 days 00:00:00.960077
IVF,64,2025-02-17 10:05:15.001019,2025-02-17 10:05:15.966297,0 days 00:00:00.965278
IVF,64,2025-02-17 10:05:15.966385,2025-02-17 10:05:16.925911,0 days 00:00:00.959526
IVF,64,2025-02-17 10:05:16.925984,2025-02-17 10:05:17.869349,0 days 00:00:00.943365
IVF,64,2025-02-17 10:05:17.869662,2025-02-17 10:05:18.797684,0 days 00:00:00.928022
IVF,64,2025-02-17 10:05:18.797769,2025-02-17 10:05:19.778200,0 days 00:00:00.980431
IVF,64,2025-02-17 10:05:19.778714,2025-02-17 10:05:20.774864,0 days 00:00:00.996150
IVF,64,2025-02-17 10:05:20.775324,2025-02-17 10:05:21.716903,0 days 00:00:00.941579
IVF,64,2025-02-17 10:05:21.717109,2025-02-17 10:05:22.612474,0 days 00:00:00.895365
IVF,64,2025-02-17 10:05:22.612561,2025-02-17 10:05:23.560283,0 days 00:00:00.947722
IVF,64,2025-02-17 10:05:23.560840,2025-02-17 10:05:24.517756,0 days 00:00:00.956916
IVF,64,2025-02-17 10:05:24.517825,2025-02-17 10:05:25.438137,0 days 00:00:00.920312
IVF,64,2025-02-17 10:05:25.438226,2025-02-17 10:05:26.349445,0 days 00:00:00.911219
IVF,64,2025-02-17 10:05:26.349542,2025-02-17 10:05:27.289115,0 days 00:00:00.939573
IVF,64,2025-02-17 10:05:27.289190,2025-02-17 10:05:28.254900,0 days 00:00:00.965710
IVF,64,2025-02-17 10:05:28.254987,2025-02-17 10:05:29.219000,0 days 00:00:00.964013
IVF,64,2025-02-17 10:05:29.219070,2025-02-17 10:05:30.206406,0 days 00:00:00.987336
IVF,64,2025-02-17 10:05:30.206485,2025-02-17 10:05:31.196555,0 days 00:00:00.990070
IVF,64,2025-02-17 10:05:31.196642,2025-02-17 10:05:32.105096,0 days 00:00:00.908454
IVF,64,2025-02-17 10:05:32.105167,2025-02-17 10:05:33.042530,0 days 00:00:00.937363
IVF,64,2025-02-17 10:05:33.042609,2025-02-17 10:05:33.971191,0 days 00:00:00.928582
IVF,64,2025-02-17 10:05:33.971274,2025-02-17 10:05:34.895826,0 days 00:00:00.924552
IVF,64,2025-02-17 10:05:34.896063,2025-02-17 10:05:35.844517,0 days 00:00:00.948454
IVF,64,2025-02-17 10:05:35.844605,2025-02-17 10:05:36.845614,0 days 00:00:01.001009
IVF,64,2025-02-17 10:05:36.845761,2025-02-17 10:05:37.841743,0 days 00:00:00.995982
IVF,64,2025-02-17 10:05:37.841985,2025-02-17 10:05:38.830571,0 days 00:00:00.988586
IVF,64,2025-02-17 10:05:38.830661,2025-02-17 10:05:39.821839,0 days 00:00:00.991178
IVF,64,2025-02-17 10:05:39.821905,2025-02-17 10:05:40.780020,0 days 00:00:00.958115
IVF,64,2025-02-17 10:05:40.780117,2025-02-17 10:05:41.753409,0 days 00:00:00.973292
IVF,64,2025-02-17 10:05:41.753490,2025-02-17 10:05:42.658113,0 days 00:00:00.904623
IVF,64,2025-02-17 10:05:42.658679,2025-02-17 10:05:43.558002,0 days 00:00:00.899323
IVF,64,2025-02-17 10:05:43.558593,2025-02-17 10:05:44.562591,0 days 00:00:01.003998
IVF,64,2025-02-17 10:05:44.562669,2025-02-17 10:05:45.466654,0 days 00:00:00.903985
IVF,64,2025-02-17 10:05:45.466738,2025-02-17 10:05:46.388885,0 days 00:00:00.922147
IVF,64,2025-02-17 10:05:46.389026,2025-02-17 10:05:47.314016,0 days 00:00:00.924990
IVF,64,2025-02-17 10:05:47.314447,2025-02-17 10:05:48.244340,0 days 00:00:00.929893
IVF,64,2025-02-17 10:05:48.244421,2025-02-17 10:05:49.183785,0 days 00:00:00.939364
IVF,64,2025-02-17 10:05:49.183935,2025-02-17 10:05:50.145769,0 days 00:00:00.961834
IVF,64,2025-02-17 10:05:50.145855,2025-02-17 10:05:51.060425,0 days 00:00:00.914570
IVF,64,2025-02-17 10:05:51.060503,2025-02-17 10:05:52.020089,0 days 00:00:00.959586
IVF,64,2025-02-17 10:05:52.020164,2025-02-17 10:05:53.024636,0 days 00:00:01.004472
IVF,64,2025-02-17 10:05:53.024700,2025-02-17 10:05:53.948856,0 days 00:00:00.924156
IVF,64,2025-02-17 10:05:53.948956,2025-02-17 10:05:54.871573,0 days 00:00:00.922617
IVF,64,2025-02-17 10:05:54.871673,2025-02-17 10:05:55.759227,0 days 00:00:00.887554
IVF,64,2025-02-17 10:05:55.759367,2025-02-17 10:05:56.693531,0 days 00:00:00.934164
IVF,64,2025-02-17 10:05:56.693611,2025-02-17 10:05:57.590334,0 days 00:00:00.896723
