,Unnamed: 0.1,Unnamed: 0,Index,CPU Cores,Batch Size,start time,end time,Average Latency (ms),99th Percentile (ms),95th Percentile (ms),Number of Queries,Average CPU Utilization (%),Runtime (s),Average CPU Power (W),Average DRAM Power (W),Total CPU Energy (Joules),Total CPU Idle Energy (Joules),Total CPU Dynamic Energy (Joules),Total DRAM Energy (Joules),Total DRAM Idle Energy (Joules),Total DRAM Dynamic Energy (Joules),Total Energy (Joules),Total Idle Energy (Joules),Total Dynamic Energy (Joules),CPU Energy per Query (Joules),CPU Idle Energy per Query (Joules) Unscaled,CPU Dynamic Energy per Query (Joules),DRAM Energy per Query (Joules),DRAM Idle Energy per Query (Joules) Unscaled,DRAM Dynamic Energy per Query (Joules),Total Energy per Query (Joules),Total Idle Energy per Query (Joules) Unscaled,Total Dynamic Energy per Query (Joules),Throughput (queries/s),CPU-Seconds Per Query,Memory Footprint (GB),Memory Usage per Query (GB-second),CPU Idle Energy per Query (Joules),DRAM Idle Energy per Query (Joules),Total Idle Energy per Query (Joules),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GB-s),CPU Operational Carbon per Query (gCO2eq),Memory Operational Carbon per Query (gCO2eq),Total Operational Carbon per Query (gCO2eq),CPU Embodied Carbon per Query (gCO2eq),Memory Embodied Carbon per Query (gCO2eq),Total Embodied Carbon per Query (gCO2eq),Total Carbon Footprint per Query (gCO2eq),Grid CI (gCO2eq/kWh)
163,163,163,ivf,72,64,2024-10-25 01:32:17.763573,2024-10-25 01:38:31.797502,747.9977819999999,823.11592,793.57095,32000,6661.232477899812,374.033929,328.08325792283944,32.45082613882335,122714.27,13278.123438815386,109436.14656118462,12137.71,1051.3408015320165,11086.369198467984,134851.98,14329.464240347404,120522.5157596526,3.731085598134256,0.4149413574629808,3.41987958003702,0.3589405541369937,0.0328544000478755,0.3464490374521244,4.09002615227125,0.4477957575108563,3.766328617489144,85.55373595532826,0.84157634025,73.0,0.8532649005312499,0.3112060180972356,0.0124915166848693,0.3236975347821049,1.8189199116353798e-05,1.2463145624577203e-05,0.00038243627380876125,3.6791406799041854e-05,0.0004192276806078031,1.5307599624419563e-05,1.063436471166135e-05,2.5941964336080913e-05,0.00044516964494388403,369
164,164,164,ivf,72,128,2024-10-25 01:41:05.290821,2024-10-25 01:54:08.945621,1567.2425280000002,1683.4221599999998,1638.52635,64000,6849.645243824395,783.6548,311.5906901865464,29.42432050438535,244179.54,27819.57560812668,216359.9643918733,23058.51,2202.709972753333,20855.800027246667,267238.05,30022.28558088001,237215.76441912,3.706635095280755,0.4346808688769792,3.3806244436230206,0.3389576361688112,0.0344173433242708,0.3258718754257291,4.045592731449567,0.4690982122012501,3.7064963190487497,81.6686122512106,0.8816116500000001,73.0,0.89385625625,0.3260106516577344,0.0130857607430821,0.3390964124008165,1.8189199116353798e-05,1.2463145624577203e-05,0.0003799300972662774,3.4743157707303145e-05,0.00041467325497358056,1.6035809845147216e-05,1.1140260689083147e-05,2.7176070534230365e-05,0.00044184932550781094,369
165,165,165,ivf,72,256,2024-10-25 01:59:14.537921,2024-10-25 02:18:17.039432,3038.501992021276,3189.41,3135.44575,96256,7078.398076213891,1142.501511,305.9405144191534,29.596573548864217,349537.5,40558.55609850596,308978.943901494,33814.13,3211.3622888106493,30602.76771118935,383351.63,43769.91838731661,339581.7116126834,3.5259917405187573,0.4213613291483747,3.2099707436574763,0.3306157996877863,0.0333627232464537,0.3179310142867909,3.856607540206544,0.4547240523948284,3.527901757944267,84.25021680343319,0.8545972073636968,73.0,0.8664666130215258,0.316020996861281,0.0126847854009954,0.3287057822622765,1.8189199116353798e-05,1.2463145624577203e-05,0.0003614141534031726,3.3888119467998094e-05,0.0003953022728711707,1.5544438769018177e-05,1.0798899576921459e-05,2.6343338345939636e-05,0.00042164561121711035,369
166,166,166,ivf,72,512,2024-10-25 02:28:28.635388,2024-10-25 02:47:31.681180,6079.961664893617,6301.27107,6207.58665,96256,7084.010814606741,1143.045792,303.2249385158491,28.87889551847456,346599.99,40577.8779560784,306022.1120439216,33009.9,3212.8921629167994,29797.0078370832,379609.89,43790.7701189952,335819.1198810048,3.4954238749894078,0.4215620632072639,3.1792523275839595,0.3222508333145521,0.0333786170515791,0.3095600049563996,3.8176747083039593,0.454940680258843,3.488812332540359,84.21009960727804,0.8550043324468085,73.0,0.8668793926196807,0.3161715474054479,0.0126908283581524,0.3288623757636004,1.8189199116353798e-05,1.2463145624577203e-05,0.0003582809471864143,3.3030710414741595e-05,0.0003913116576011559,1.555184404822016e-05,1.0804044109164118e-05,2.6355888157384275e-05,0.0004176675457585402,369
167,167,167,ivf,72,1024,2024-10-25 03:07:29.904692,2024-10-25 03:26:20.372477,12026.184521276597,12327.97926,12224.59865,96256,7144.375466489125,1130.467785,300.3429593528841,28.68400181788462,339528.04,40131.36143281326,299396.6785671867,32426.34,3177.537691207749,29248.80230879225,371954.38,43308.89912402101,328645.48087597894,3.423113360640341,0.4169232196726776,3.1104209458858327,0.3164158973827107,0.0330113207613837,0.3038647181348929,3.739529258023052,0.4499345404340613,3.414285664020725,85.14705264245985,0.8455959163065161,73.0,0.8573403040329954,0.3126924147545082,0.0125511792478177,0.3252435940023259,1.8189199116353798e-05,1.2463145624577203e-05,0.00035086911946563494,3.243262948172785e-05,0.0003833017489473628,1.5380712493674864e-05,1.0685157058982517e-05,2.606586955265738e-05,0.0004093676185000202,369
168,168,168,ivf,80,8,2024-10-19 22:36:58.618770,2024-10-19 22:39:34.776664,312.268044,803.81778,412.5557999999998,4000,4543.61703014753,156.157894,252.44634766910983,20.13244364066539,39421.490000000005,5543.571402789635,33877.91859721037,3143.84,438.9312110867666,2704.9087889132334,42565.33,5982.5026138764015,36582.82738612361,9.6243903582171,1.3858928506974086,8.469479649302594,0.7179485232821287,0.1097328027716916,0.6762271972283084,10.342338881499227,1.4956256534691004,9.145706846530905,25.615099547897337,3.12315788,73.0,2.8498815655,1.1549107089145072,0.0417213260538202,1.1966320349683277,1.8189199116353798e-05,1.2463145624577203e-05,0.0009865000117172528,7.358972363641819e-05,0.001060089735353671,5.68077405511294e-05,3.5518488963624555e-05,9.232622951475396e-05,0.001152415964868425,369
169,169,169,ivf,80,16,2024-10-19 22:40:04.084424,2024-10-19 22:42:35.445831,302.67263800000006,381.01597999999984,343.45245,8000,5088.312991396426,151.361407,304.3310108765043,25.51423164294449,46063.97,5373.297153528485,40690.67284647151,3861.87,425.4491654857167,3436.420834514284,49925.84,5798.746319014202,44127.0936809858,5.64605255930149,0.6716621441910606,5.086334105808939,0.4497725190802081,0.0531811456857145,0.4295526043142854,6.095825078381698,0.7248432898767752,5.515886710123224,52.85363130906942,1.51361407,73.0,1.381172838875,0.5597184534925504,0.0202199147659227,0.5799383682584731,1.8189199116353798e-05,1.2463145624577203e-05,0.0005787203873284027,4.610168320572133e-05,0.000624822070534124,2.7531427704544678e-05,1.721375822360983e-05,4.474518592815451e-05,0.0006695672564622785,369
170,170,170,ivf,80,32,2024-10-19 22:43:13.608218,2024-10-19 22:46:36.566156,405.853774,545.2684099999996,455.7977,16000,5189.918035538006,202.957938,328.3264042621481,30.877530890168977,66636.45,7204.962824780102,59431.487175219896,6266.84,570.4775547626999,5696.362445237301,72903.29,7775.440379542802,65127.8496204572,4.08972642890854,0.4503101765487564,3.7144679484512433,0.3695789228461064,0.0356548471726687,0.3560226528273313,4.459305351754647,0.4859650237214251,4.070490601278575,78.83406856449241,1.01478969,73.0,0.925995592125,0.375258480457297,0.013556270018775,0.388814750476072,1.8189199116353798e-05,1.2463145624577203e-05,0.00041919695896312537,3.78818395917259e-05,0.0004570787985548513,1.8458211732632944e-05,1.1540817912370471e-05,2.9999029645003414e-05,0.0004870778281998547,369
171,171,171,ivf,80,64,2024-10-19 22:47:45.480882,2024-10-19 22:53:47.139078,723.251032,789.80518,766.0035,32000,6685.961953991131,361.658196,328.93207264684804,33.43621168756812,118960.98,12838.787598724202,106122.1924012758,12092.48,1016.5548849533998,11075.9251150466,131053.46,13855.342483677605,117198.1175163224,3.650661939589978,0.4012121124601313,3.3163185125398686,0.3582008672998935,0.0317673401547937,0.3461226598452063,4.008862806889872,0.4329794526149251,3.662441172385075,88.48133501169154,0.90414549,73.0,0.8250327596249999,0.3343434270501094,0.0120782074546871,0.3464216345047965,1.8189199116353798e-05,1.2463145624577203e-05,0.00037419284880797277,3.671558889823908e-05,0.00041090843770621186,1.6445682347763273e-05,1.0282503428253173e-05,2.6728185776016446e-05,0.0004376366234822283,369
172,172,172,ivf,80,128,2024-10-19 22:56:07.519944,2024-10-19 23:08:13.484163,1451.8625720000002,1555.6250599999998,1517.5519499999998,64000,7281.745785181089,725.964219,326.0077615478181,31.94377820981836,236669.97,25771.572482252555,210898.39751774745,23190.04,2040.5523261688493,21149.48767383115,259860.01,27812.12480842141,232047.8851915786,3.6308548112441343,0.4026808200351962,3.295287461214804,0.3425831667631759,0.0318836300963882,0.3304607449036117,3.9734379780073104,0.4345644501315844,3.625748206118416,88.15861488071495,0.90745527375,73.0,0.8280529372968749,0.3355673500293301,0.0121224218595642,0.3476897718888944,1.8189199116353798e-05,1.2463145624577203e-05,0.00037216261815252373,3.511477459322553e-05,0.0004072773927457493,1.6505884663424096e-05,1.0320144342389848e-05,2.6826029005813942e-05,0.0004341034217515632,369
173,173,173,ivf,80,256,2024-10-19 23:12:54.740589,2024-10-19 23:30:23.440905,2789.0266781914893,2908.8825,2878.1045,96256,7644.568380551302,1048.700316,325.976339269073,32.230876146698904,341851.49000000005,37228.633999598205,304622.85600040184,33800.53,2947.7043265513994,30852.8256734486,375652.02,40176.338326149606,335475.68167385046,3.487021252355528,0.3867668924492832,3.164715508647792,0.3321722014482853,0.0306235904935941,0.3205288571460334,3.8191934538038135,0.4173904829428774,3.485244365793825,91.78599313018611,0.8715926828457446,73.0,0.7953283230967421,0.3223057437077359,0.0116433443022519,0.3339490880099879,1.8189199116353798e-05,1.2463145624577203e-05,0.0003574196783664416,3.404765064844924e-05,0.00039146732901489085,1.5853572856638254e-05,9.912292710105485e-06,2.576586556674374e-05,0.0004172331945816346,369
174,174,174,ivf,80,512,2024-10-19 23:39:35.333381,2024-10-19 23:57:00.653056,5560.140734042554,5725.554840000001,5671.953299999999,96256,7738.056401536982,1045.319675,323.9055841936583,31.58797331543578,338584.88,37108.62197657042,301476.2580234296,33019.53,2938.2019644845827,30081.328035515417,371604.41,40046.82394105501,331557.58605894505,3.45329236276774,0.3855200920105803,3.13202561942559,0.3241196071666059,0.0305248708078933,0.3125137969115215,3.777411969934346,0.4160449628184737,3.444539416337112,92.0828358080986,0.868782974567819,73.0,0.792764464293135,0.3212667433421503,0.0116058102550844,0.3328725535972347,1.8189199116353798e-05,1.2463145624577203e-05,0.00035396246718369335,3.322225973457711e-05,0.0003871847269182705,1.58024665133122e-05,9.880338964475275e-06,2.568280547778747e-05,0.00041286753239605793,369
175,175,175,ivf,80,1024,2024-10-20 00:15:13.140842,2024-10-20 00:32:21.041219,10935.044031914891,11159.81145,11095.5238,96256,7860.48103350591,1027.900377,323.2239693983496,31.49974523260633,332242.04,36490.24067175166,295751.7993282483,32378.6,2889.2395113445496,29489.36048865545,364620.64,39379.48018309621,325241.15981690376,3.388467557569135,0.379095751659654,3.07255443118609,0.3177762781319042,0.0300162017052916,0.3063638681085381,3.706243835701039,0.4091119533649456,3.3789182992946283,93.64331617518222,0.8543054995013297,73.0,0.7795537682949634,0.315913126383045,0.011412410023366,0.327325536406411,1.8189199116353798e-05,1.2463145624577203e-05,0.00034731792465083635,3.257206850852018e-05,0.0003798899931593565,1.5539132836625778e-05,9.715692136448043e-06,2.525482497307382e-05,0.00040514481813243037,369
176,176,176,ivf,88,8,2024-10-24 20:14:01.158805,2024-10-24 20:16:36.929087,311.495466,501.2734799999998,398.44535,4000,5838.2048650385605,155.770282,290.1181112325392,20.548463794910507,45191.78,5529.811260772235,39661.96873922776,3200.84,437.8417048169666,2762.9982951830334,48392.62,5967.652965589202,42424.9670344108,11.182740598733911,1.3824528151930588,9.91549218480694,0.7323673400088293,0.1094604262042416,0.6907495737957583,11.91510793874274,1.4919132413973004,10.606241758602698,25.67883904838793,3.4269462040000005,73.0,2.8428076465000003,1.2672484139269706,0.041617766213071,1.3088661801400416,1.8189199116353798e-05,1.2463145624577203e-05,0.0011462309113702258,7.5067652350905e-05,0.0012212985637211308,6.233340686558881e-05,3.54303256809911e-05,9.77637325465799e-05,0.0013190622962677106,369
177,177,177,ivf,88,16,2024-10-24 20:17:07.195296,2024-10-24 20:19:43.395683,312.34032,396.14107,353.51095,8000,6153.211916666666,156.200387,322.6152698328462,25.844238145197423,50392.630000000005,5545.079895082818,44847.55010491719,4036.88,439.0506511193833,3597.8293488806166,54429.51,5984.130546202202,48445.3794537978,6.2413175010928885,0.6931349868853524,5.605943763114649,0.470595008148954,0.0548813313899229,0.4497286686100771,6.711912509241842,0.7480163182752753,6.055672431724726,51.21626235151389,1.718204257,73.0,1.425328531375,0.6353737379782397,0.0208663395388769,0.6562400775171167,1.8189199116353798e-05,1.2463145624577203e-05,0.0006397350438620211,4.823598833526778e-05,0.0006879710321972889,3.125275935313973e-05,1.776407704939138e-05,4.901683640253112e-05,0.00073698786859982,369
178,178,178,ivf,88,32,2024-10-24 20:20:23.407412,2024-10-24 20:23:50.890600,414.919956,496.78862,463.35385,16000,5906.941371318203,207.483188,328.99904159945714,30.69646298282249,68261.76999999999,7365.608219309269,60896.16178069072,6369.0,583.1972028835332,5785.8027971164665,74630.76999999999,7948.805422192802,66681.96457780719,4.227998082191096,0.4603505137068293,3.8060101112931695,0.3754712021018422,0.0364498251802208,0.3616126748197791,4.603469284292938,0.4968003388870501,4.16762278611295,77.11468169652376,1.1411575340000002,73.0,0.94664204525,0.4219879708979268,0.0138585272820631,0.4358464981799899,1.8189199116353798e-05,1.2463145624577203e-05,0.00043336980342458735,3.848579821543882e-05,0.0004718556016400262,2.0756741609053284e-05,1.1798137664298351e-05,3.255487927335164e-05,0.0005044104809133779,369
179,179,179,ivf,88,64,2024-10-24 20:25:00.213621,2024-10-24 20:30:58.752341,717.0241139999999,783.29543,763.6356,32000,7029.894738607772,358.53872,329.0110200650016,33.639323529687395,117963.19,12728.04687661067,105235.14312338934,12061.0,1007.7866098213332,11053.213390178667,130024.19,13735.833486432002,116288.356513568,3.65320373209216,0.3977514648940834,3.2885982226059167,0.3573869455454526,0.0314933315569166,0.3454129184430833,4.010590677637612,0.429244796451,3.634011141049,89.25116930188182,0.98598148,73.0,0.817916455,0.3646055094862431,0.0119740271023693,0.3765795365886124,1.8189199116353798e-05,1.2463145624577203e-05,0.0003744533825394464,3.663216191840889e-05,0.0004110855444578553,1.793421346475721e-05,1.0193811887402946e-05,2.8128025352160156e-05,0.00043921356981001545,369
180,180,180,ivf,88,128,2024-10-24 20:33:19.545042,2024-10-24 20:45:01.207568,1403.27702,1503.27403,1474.3435499999998,64000,7817.737569424563,701.662526,328.93788886767487,33.10431887023706,230803.39,24908.86764611937,205894.52235388063,23228.06,1972.244722456233,21255.815277543763,254031.45,26881.112368575603,227150.3376314244,3.573869547335782,0.3892010569706152,3.217101911779385,0.3438387368186611,0.0308163237883786,0.3321221137116213,3.9177082841544433,0.4200173807589938,3.5492240254910064,91.21193968395,0.96478597325,73.0,0.80033381871875,0.3567676355563973,0.0117166231070397,0.3684842586634371,1.8189199116353798e-05,1.2463145624577203e-05,0.00036632162860191766,3.524347052391276e-05,0.0004015650991258304,1.754868417210944e-05,9.974676930965754e-06,2.7523361103075197e-05,0.0004290884602289056,369
181,181,181,ivf,88,256,2024-10-24 20:49:24.815721,2024-10-24 21:05:55.416495,2634.5266914893614,2744.3425,2715.378,96256,8275.099270938957,990.600774,328.97349623916205,33.85885704951004,325881.4,35166.11284683231,290715.2871531677,33540.61,2784.3971655721,30756.2128344279,359422.01,37950.51001240441,321471.4999875956,3.3551247776356523,0.3653394369891987,3.0202302937288867,0.3305234358386814,0.0289269984787659,0.319525149958734,3.685648213474334,0.3942664354679647,3.3397554436876207,97.16931636477804,0.9056356810172872,73.0,0.7512659626620678,0.3348944839067654,0.0109982858799474,0.3458927697867128,1.8189199116353798e-05,1.2463145624577203e-05,0.00034390028970765436,3.387865217346484e-05,0.0003777789418811192,1.647278772889811e-05,9.36313709544553e-06,2.583592482434364e-05,0.0004036148667054629,369
182,182,182,ivf,88,512,2024-10-24 21:14:43.009551,2024-10-24 21:31:15.052135,5276.774627659574,5432.18966,5406.4393,96256,8321.275596636951,992.042584,327.979922684448,33.32995027963436,325370.05000000005,35217.296789440144,290152.7532105599,33064.73,2788.4498291502664,30276.280170849728,358434.78,38005.74661859041,320429.0333814096,3.349768069185783,0.3658711850631664,3.014386149544547,0.3255534411670396,0.0289691014497825,0.3145391473866536,3.6753215103528234,0.3948402865129489,3.3289252969312,97.02809289888306,0.9069538251329788,73.0,0.7523594231216756,0.3353819196412358,0.011014293780386,0.3463962134216218,1.8189199116353798e-05,1.2463145624577203e-05,0.00034335122709154277,3.336922771962156e-05,0.0003767204548111643,1.6496763714682477e-05,9.37676505238834e-06,2.5873528767070817e-05,0.0004025939835782351,369
183,183,183,ivf,88,1024,2024-10-24 21:48:31.197987,2024-10-24 22:04:44.603253,10355.322319148936,10598.70501,10532.9225,96256,8488.07905214249,973.405266,327.9663375069516,33.29047122701718,319244.16000000003,34555.67603852571,284688.4839614743,32405.120000000003,2736.0637450939,29669.056254906103,351649.28,37291.73978361961,314357.54021638044,3.2866992221796343,0.3589976317167315,2.9576180597726305,0.3190380910418261,0.0284248643730666,0.3082307207333164,3.60573731322146,0.3874224960897982,3.265848780505947,98.88584268250712,0.8899150536901596,73.0,0.738224987720246,0.3290811624070038,0.0108073703085096,0.3398885327155135,1.8189199116353798e-05,1.2463145624577203e-05,0.0003368866702734125,3.270140433178718e-05,0.0003695880746051997,1.6186842108210994e-05,9.200605525659143e-06,2.5387447633870135e-05,0.0003949755222390698,369
184,184,184,ivf,96,8,2024-10-28 03:35:58.115961,2024-10-28 03:38:35.124224,313.958326,664.6091799999999,439.469,4000,5908.323469387755,157.008263,287.6798273986383,19.666480865405155,45168.11,5573.759318043018,39594.35068195698,3087.8,441.32144244478326,2646.478557555217,48255.91,6015.080760487801,42240.8292395122,11.292027499999998,1.3934398295107544,9.898587670489244,0.7035681619128527,0.1103303606111958,0.6616196393888042,11.995595661912851,1.5037701901219502,10.560207309878049,25.47636617061358,3.768198312,73.0,2.86540079975,1.3934398295107544,0.0419485225240484,1.4353883520348028,1.8189199116353798e-05,1.2463145624577203e-05,0.0011574328187499998,7.21157365960674e-05,0.001229548555346067,6.854050940687628e-05,3.5711907440064237e-05,0.00010425241684694051,0.0013338009721930075,369
185,185,185,ivf,96,16,2024-10-28 03:39:04.228478,2024-10-28 03:41:35.085115,301.656908,381.77355,340.4415499999999,8000,6452.811327140014,150.856637,326.12214469556284,26.298146895585376,49197.69,5355.377927895318,43842.31207210469,3967.25,424.0303495568833,3543.2196504431167,53164.94,5779.408277452201,47385.53172254781,6.149711250000001,0.6694222409869147,5.480289009013086,0.4630549403663612,0.0530037936946104,0.4429024563053896,6.612766190366362,0.7224260346815251,5.923191465318475,53.03048085315597,1.810279644,73.0,1.376566812625,0.6694222409869147,0.0201524840609716,0.6895747250478864,1.8189199116353798e-05,1.2463145624577203e-05,0.0006303454031250001,4.746313138755202e-05,0.0006778085345125521,3.2927536900998065e-05,1.7156352647705454e-05,5.008388954870352e-05,0.0007278924240612556,369
186,186,186,ivf,96,32,2024-10-28 03:42:11.517480,2024-10-28 03:45:32.953012,402.813082,472.43177,439.57515,16000,6087.328960716061,201.435532,329.03003428412023,31.184220269540138,66278.34,7150.917741634735,59127.42225836526,6281.610000000001,566.1983506044666,5715.411649395534,72559.95,7717.116092239201,64842.8339077608,4.142396249999999,0.4469323588521709,3.6954638911478286,0.3706678112884338,0.0353873969127791,0.3572132280872209,4.513064061288433,0.48231975576495,4.0526771192350495,79.42987933231164,1.208613192,73.0,0.91904961475,0.4469323588521709,0.0134545832012128,0.4603869420533838,1.8189199116353798e-05,1.2463145624577203e-05,0.0004245956156249999,3.799345065706446e-05,0.0004625890662820644,2.1983706003939944e-05,1.1454249184840828e-05,3.343795518878077e-05,0.0004960270214708452,369
187,187,187,ivf,96,64,2024-10-28 03:46:38.529194,2024-10-28 03:52:35.707632,714.2917279999999,788.8616699999999,757.7647499999999,32000,7099.187616376893,357.178438,329.0950614437706,33.69287929972973,117545.66,12679.757160338437,104865.90283966156,12034.37,1003.9631065043666,11030.406893495634,129580.03,13683.720266842804,115896.3097331572,3.673301875,0.3962424112605761,3.277059463739424,0.3566288135296191,0.0313738470782614,0.3447002154217385,4.029930688529619,0.4276162583388376,3.6217596791611615,89.59107436378899,1.071535314,73.0,0.8148133116875002,0.3962424112605761,0.0119285981078806,0.4081710093684567,1.8189199116353798e-05,1.2463145624577203e-05,0.00037651344218749997,3.6554453386785956e-05,0.00041306789557428594,1.9490369186550686e-05,1.0155136960405328e-05,2.9645506146956014e-05,0.00044271340172124195,369
188,188,188,ivf,96,128,2024-10-28 03:54:49.021358,2024-10-28 04:06:00.016381,1341.925662,1427.7986999999998,1401.7729,64000,8261.85782673861,670.995023,329.0394897608652,34.2937118924055,220783.86,23820.17793424502,196963.68206575493,23010.91,1886.043993898783,21124.866006101216,243794.77,25706.221928143805,218088.54807185617,3.4497478125,0.3721902802225784,3.0775575322774213,0.3412805570252314,0.0294694374046684,0.3300760313453315,3.791028369525231,0.4016597176272469,3.4076335636227526,95.38073727262208,1.0064925345,73.0,0.7653536981093749,0.3721902802225784,0.0112045256798999,0.3833948059024784,1.8189199116353798e-05,1.2463145624577203e-05,0.00035359915078125,3.498125709508622e-05,0.00038858040787633624,1.8307293119144096e-05,9.538714593845838e-06,2.7846007712989932e-05,0.0004164264155893262,369
189,189,189,ivf,96,256,2024-10-28 04:10:14.898017,2024-10-28 04:26:15.798674,2555.523340425532,2673.18675,2636.8435,96256,8688.24018608074,960.900657,328.97362250424607,34.795449203236416,316110.97000000003,34111.765128357656,281999.2048716424,33434.97,2700.91558170655,30734.05441829345,349545.94000000006,36812.6807100642,312733.2592899359,3.2840650972406915,0.3543858577995933,2.929679239441098,0.3299634831084621,0.0280597114123436,0.3192949469985606,3.6140285803491534,0.3824455692119369,3.24897418643966,100.17268621765548,0.9583450701462766,73.0,0.7287415637570646,0.3543858577995933,0.0106685361099014,0.3650543939094948,1.8189199116353798e-05,1.2463145624577203e-05,0.00033661667246717085,3.382125701861736e-05,0.0003704379294857882,1.743152930306667e-05,9.082412231786408e-06,2.651394153485308e-05,0.0003969518710206413,369
190,190,190,ivf,96,512,2024-10-28 04:34:37.478063,2024-10-28 04:50:19.661371,5011.549861702128,5174.01096,5126.02935,96256,8974.465324703344,942.183308,328.8903840355448,34.74950120852704,309875.03,33447.30329428327,276427.7267057167,32740.4,2648.304545181533,30092.095454818467,342615.43,36095.60783946481,306519.82216053514,3.219280148769946,0.3474827885459948,2.8717973602239515,0.3230863833122198,0.0275131373128068,0.3126256592297464,3.542366532082166,0.3749959258588016,3.184423019453698,102.16270993414795,0.9396775013297872,73.0,0.714546433302859,0.3474827885459948,0.0104607240824734,0.3579435126284682,1.8189199116353798e-05,1.2463145624577203e-05,0.00032997621524891944,3.311635428950253e-05,0.000363092569538422,1.709198117684531e-05,8.905496253775774e-06,2.5997477430621085e-05,0.00038909004696904305,369
191,191,191,ivf,96,1024,2024-10-28 05:06:48.314044,2024-10-28 05:22:16.666646,9876.02810638298,10057.56029,10039.38045,96256,9162.437047105435,928.352602,328.76603064661845,34.728539490860385,305210.8,32956.316227936244,272254.48377206374,32240.33,2609.4289662449664,29630.90103375503,337451.13,35565.74519418121,301885.3848058188,3.170823636968085,0.3423819421951488,2.8284416947729363,0.3181414942649055,0.0271092603707297,0.307834327561451,3.4889651312329906,0.3694912025658786,3.136276022334388,103.68474197479549,0.9258835791223404,73.0,0.7040573049576131,0.3423819421951488,0.0103071667034545,0.3526891088986033,1.8189199116353798e-05,1.2463145624577203e-05,0.0003250094227892287,3.260950316215281e-05,0.0003576189259513815,1.6841080779218567e-05,8.774768719734094e-06,2.561584949895266e-05,0.0003832347754503342,369
