timestamp,cpu allocated,mem allocated (gb),avg cpu utilization (cores)
198900,326097.0,749099.0,27461.329915959537
199200,326351.0,749512.75,27249.84949404008
199500,325936.0,748822.5,28135.51729499987
199800,326047.0,749686.25,27701.83177831978
200100,325675.0,749865.25,27915.735179259893
200400,325654.0,749956.5,27820.99362238011
200700,325670.0,749934.25,27326.41907748019
201000,325600.0,749764.75,27296.276142079743
201300,325292.0,749207.75,28182.68943796992
201600,325178.0,749000.25,27829.98830705032
201900,325191.0,748971.0,28125.20293521964
202200,325100.0,748732.75,28319.293222470256
202500,324632.0,747869.75,27687.01516773011
202800,324638.0,748050.25,27752.226810829983
203100,324621.0,748109.5,28372.22119690971
203400,324718.0,748233.25,28298.72355386034
203700,324954.0,748603.25,28023.31515837005
204000,324994.0,748475.25,28039.516683000264
204300,324650.0,747489.25,27977.442792779977
204600,324647.0,747484.0,27570.499139670283
204900,324436.0,746954.75,27971.78328420964
205200,324120.0,746493.75,28169.21063348994
205500,324336.0,746956.75,28462.0080597602
205800,324370.0,746977.25,28373.71235880054
206100,325510.0,749417.5,28431.54909402013
206400,326064.0,751268.75,28300.43556587963
206700,325789.0,751011.5,29102.817014830325
207000,325795.0,750768.75,28502.34739852012
207300,325740.0,750621.0,28178.95637090025
207600,325781.0,750405.0,28205.079062239663
207900,325714.0,749322.25,28286.26579426989
208200,325865.0,748788.0,28873.32422445038
208500,325985.0,748995.0,28774.66469358933
208800,326346.0,749840.0,28612.079825650013
209100,326322.0,749376.25,28499.85001000022
209400,326564.0,749426.0,28771.80769629032
209700,326744.0,749825.0,29074.581362400026
210000,327197.0,750453.0,28305.2403550998
210300,326700.0,749448.5,28880.982979240343
210600,326721.0,749904.25,28417.64972152016
210900,326836.0,749272.0,28583.749501300168
211200,327145.0,749473.25,28599.648173800342
211500,327812.0,751055.5,28530.87687081044
211800,328032.0,751602.5,32058.17736415992
212100,329105.0,752853.25,33236.69294601007
212400,329352.0,752866.5,29404.31154010019
212700,329172.0,752949.0,28296.017979369983
213000,329547.0,753721.5,28699.612073770542
213300,330421.0,755411.0,29080.17612440031
213600,330868.0,756631.25,29138.4493061104
213900,330994.0,757311.75,29387.59346856968
214200,331390.0,758098.0,28877.41859961013
214500,331852.0,758748.0,28688.56937457993
214800,332546.0,759790.5,28794.164549850608
215100,332758.0,760530.5,28624.17790157961
215400,332223.0,760011.25,28670.191745179683
215700,331991.0,759517.25,28949.683108240268
216000,331264.0,757740.0,28764.28012918009
216300,331342.0,758172.5,28521.607642940053
216600,330510.0,757222.5,28469.52234227006
216900,330106.0,756665.5,28433.31317053017
217200,329839.0,756367.25,28526.46359977005
217500,329046.0,754307.5,29159.16267147001
217800,328987.0,753989.25,29295.60547375
218100,328964.0,753649.0,28874.559233229807
218400,328059.0,752192.25,28682.5644102998
218700,327926.0,752122.0,28596.29362363016
219000,328217.0,752726.25,28748.75737870018
219300,328636.0,754216.5,28710.768220249964
219600,328495.0,754009.75,28617.515899239777
219900,328835.0,754654.25,28601.995848269613
220200,329215.0,755149.25,28631.413302360223
220500,329582.0,755874.5,28490.46448158036
220800,329719.0,756285.25,28451.786820659527
221100,329665.0,756212.75,29467.445138439947
221400,329200.0,755356.0,29481.624029890005
221700,329196.0,755007.0,29261.230688990367
222000,329166.0,754911.5,29161.321896400284
222300,328547.0,753705.5,28880.958656290208
222600,328289.0,752792.0,28490.277313839822
222900,328032.0,752131.25,28665.185620019714
223200,327962.0,751844.75,28201.05031330051
223500,327820.0,751258.25,28191.89043230003
223800,327532.0,750503.25,28457.753073780103
224100,327861.0,751032.0,28425.93424636008
224400,328028.0,751148.25,28199.983058109745
224700,328357.0,751555.0,29537.283228870256
225000,329457.0,753606.0,29253.59652161998
225300,330259.0,754898.5,28901.659841270142
225600,330458.0,755201.75,29487.6274793801
225900,330762.0,755398.75,29572.75554766976
226200,331195.0,756186.5,29752.8445602299
226500,331326.0,756490.75,30114.070313030126
226800,331127.0,756100.5,29928.01526804019
227100,331582.0,757122.75,29151.768733079803
227400,331752.0,757545.25,28986.33590323995
227700,331882.0,757895.75,28597.622625209813
228000,331654.0,757241.75,28323.903077640425
228300,331802.0,757663.75,29123.300060819867
228600,331983.0,758101.0,28868.945763169733
228900,331520.0,757076.75,29644.02223597064
229200,331140.0,756331.75,29587.320846819774
229500,331134.0,756421.25,29056.43593102015
229800,331304.0,756936.75,28871.27080365981
230100,331433.0,757204.5,28743.4421994796
230400,331087.0,755794.0,28775.512626699896
230700,330788.0,753711.75,28790.64825465024
231000,330951.0,754612.0,29189.201713820352
231300,330564.0,753537.75,29190.85081467061
231600,330346.0,753409.25,28935.76495991989
231900,330672.0,754628.75,29827.876603619967
232200,331434.0,756177.25,29480.652817590013
232500,331741.0,756878.5,29163.997674520186
232800,331994.0,757219.25,29368.69036680001
233100,332038.0,756139.25,29465.836588469992
233400,331915.0,754469.0,29220.21032254991
233700,332225.0,754824.5,29591.35553948979
234000,332234.0,752988.25,28941.23207532999
234300,331954.0,750409.25,28997.527120280112
234600,331493.0,748149.5,28831.06316505964
234900,330892.0,747569.75,28244.50386402044
235200,330690.0,747383.25,28006.968237870213
235500,329804.0,745880.75,29376.03164947028
235800,329199.0,744714.0,29138.05194281009
236100,328918.0,744066.25,28786.924664349368
236400,328253.0,742872.5,28892.2081730095
236700,327889.0,741463.5,28579.970275259904
237000,328103.0,742881.0,28815.22439396997
237300,328092.0,743995.75,28831.420204409747
237600,328105.0,743935.5,28520.683980310067
237900,328139.0,743829.0,28555.99391573981
238200,328468.0,744194.75,28646.76908497024
238500,328511.0,744322.5,28384.56602131
238800,328452.0,743492.75,28132.949003949805
239100,328909.0,744172.5,28918.4044604104
239400,329452.0,745084.75,28623.17456405946
239700,329426.0,745120.25,27913.9820713504
240000,329428.0,744830.75,27992.23148450014
240300,329453.0,744900.5,27887.848996209945
240600,329464.0,744872.75,27878.63869930003
240900,329647.0,744940.0,27954.69053693034
241200,329795.0,745203.0,27542.991595829622
241500,329934.0,745618.25,27691.01744820992
241800,330053.0,745830.5,28064.80422512944
242100,330073.0,745744.5,27691.8645058996
242400,330350.0,746324.25,27806.04374184995
242700,330129.0,745895.5,28386.504059240404
243000,329258.0,744278.25,28230.29583100016
243300,329343.0,744319.5,28069.31326112005
243600,329102.0,743858.75,27948.69397743928
243900,329034.0,743828.75,27687.843478699942
244200,329213.0,744146.0,27845.487191099983
244500,329583.0,744780.5,28113.980358030563
244800,329627.0,744979.5,27491.99220100008
245100,329610.0,745384.75,27378.30203901985
245400,329409.0,744907.0,27460.605696850056
245700,329412.0,744839.25,27642.21825126013
246000,329174.0,744534.75,27442.74669566005
246300,329362.0,745162.75,27890.989223479868
246600,330034.0,746297.75,27601.496635859858
246900,330238.0,747032.75,27890.950638179525
247200,330216.0,747539.25,28394.70003325996
247500,330367.0,748544.5,28049.672959659845
247800,330359.0,748449.5,27650.980960480265
248100,329976.0,747741.25,27689.115833539392
248400,329431.0,746415.5,26940.144017349823
248700,329204.0,746009.25,26819.78009712985
249000,328734.0,744543.75,27208.979016779565
249300,327930.0,740696.75,27236.58156462961
249600,327789.0,740991.0,27006.799811909936
249900,327906.0,741872.75,27655.437050529792
250200,327455.0,741588.5,27406.722653760226
250500,327021.0,740871.0,27032.765265049704
250800,327196.0,741595.25,27437.989961049865
251100,327113.0,741531.0,27314.38172600978
251400,327296.0,741431.25,26885.69991246982
251700,327637.0,742241.0,27505.214506499884
252000,327619.0,742546.5,27480.122019490656
252300,327405.0,742006.0,27420.38578845986
252600,327165.0,741550.0,27227.80880510956
252900,326761.0,740782.0,27341.268384619925
253200,326895.0,741559.5,26671.67422553992
253500,326574.0,740942.75,27450.37193294971
253800,326571.0,740301.5,27131.96923464964
254100,326188.0,739631.25,26982.919877310083
254400,326755.0,741674.5,27047.853949600103
254700,326579.0,741366.5,27090.56788379988
255000,326428.0,741186.25,27003.43677227985
255300,326288.0,740857.25,27126.156565999816
255600,326283.0,740810.5,26428.49578866992
255900,326377.0,742448.0,26329.094195590085
256200,326669.0,745229.0,26825.34336061009
256500,326407.0,744438.5,26395.77495192008
256800,326338.0,744500.75,25917.20232130017
257100,326191.0,744285.5,27045.63345090052
257400,326171.0,743402.5,26835.48677792991
257700,325945.0,742796.0,26381.78431465028
258000,325832.0,741907.25,26377.390767869914
258300,326156.0,744760.25,25998.30717758038
258600,326626.0,746298.75,25928.289527460005
258900,326578.0,746842.75,26431.455100210216
259200,326180.0,746310.25,26241.523888060023
259500,325925.0,745771.0,25798.15521990008
259800,325968.0,745551.25,25833.288636609923
260100,326103.0,745703.5,25997.33186863006
260400,325884.0,745234.75,25767.93919487028
260700,325830.0,745060.25,26439.43338470024
261000,325554.0,744453.25,25756.71336762969
261300,325527.0,744154.0,25811.93075521999
261600,325250.0,742995.25,25914.14991948969
261900,325069.0,742013.5,25766.231948699664
262200,324777.0,740617.5,25490.66904341983
262500,324395.0,739529.0,25761.52838110945
262800,323529.0,738095.5,26083.10433592008
263100,323442.0,738237.25,25806.51452298993
263400,322968.0,737448.75,25946.02929844068
263700,323406.0,737961.25,25760.97237114024
264000,323172.0,737271.25,25334.11437364957
264300,323263.0,737636.5,26025.35302586979
264600,323553.0,738562.0,25839.51561135012
264900,323543.0,738784.5,25601.34667238994
265200,323224.0,737931.25,25625.50235011971
265500,323422.0,738605.75,25488.29867284989
265800,323554.0,739843.75,25515.90286754008
266100,323391.0,739521.5,26034.61581351996
266400,323350.0,739152.75,26054.562713569885
266700,323499.0,739787.5,25568.953813340388
267000,323533.0,740436.0,25537.008485979903
267300,323351.0,740117.5,25405.04237624997
267600,323301.0,739703.0,25287.164523050065
267900,323460.0,740170.25,26395.29298444953
268200,324098.0,741325.75,26219.452702299903
268500,324132.0,741369.25,25583.95152580021
268800,324196.0,741400.25,25639.93351942022
269100,324103.0,741191.5,25789.83946641007
269400,324136.0,740848.25,25870.169867739463
269700,323453.0,739514.0,25958.304816819844
270000,323194.0,739203.75,25705.146350740102
270300,323290.0,739506.75,25649.91036816988
270600,323535.0,739818.5,25853.7007063902
270900,324089.0,741210.0,25793.02964265016
271200,323915.0,740528.5,25639.043190529603
271500,323666.0,739588.25,26395.580818459526
271800,324264.0,741218.75,26391.814543250253
272100,324380.0,741586.75,26205.57345258016
272400,324350.0,741569.25,26162.651115809957
272700,324276.0,741103.75,26360.91227089985
273000,324007.0,740554.5,26281.700340240168
273300,324018.0,740762.75,26397.535017539787
273600,324048.0,740984.25,26442.25669347021
273900,324080.0,740991.25,26938.297226880462
274200,323381.0,739972.0,27228.07836736049
274500,323159.0,739118.5,27033.070861589786
274800,323367.0,739566.5,27239.59232271972
275100,323495.0,739662.5,27818.853591160496
275400,323994.0,740662.75,27572.0526196796
275700,324257.0,741084.0,27225.819360429865
276000,324402.0,741417.75,27201.47513409039
276300,324467.0,741394.5,26869.47558102986
276600,324180.0,740887.25,26978.79790927988
276900,323719.0,739911.5,27283.01711052026
277200,323469.0,739734.0,26743.87215448998
277500,323371.0,739649.5,26827.460158369777
277800,323291.0,739460.5,27165.344688319918
278100,323365.0,739762.0,26961.01826474997
278400,323136.0,739349.25,27157.026425269825
278700,323239.0,739232.5,27750.33573566988
279000,323242.0,739240.25,27100.47111376956
279300,323205.0,738449.5,27241.62703050992
279600,323136.0,737156.75,27200.483816869928
279900,323950.0,740047.25,26881.830248210263
280200,323907.0,739929.0,27018.60975742995
280500,323589.0,739663.5,27474.62341027989
280800,323514.0,739345.25,27326.45465985029
281100,323632.0,740115.75,27245.464673279832
281400,323980.0,740775.75,27713.47737369012
281700,324238.0,740888.25,27666.58922224032
282000,324857.0,742097.5,27722.558963129115
282300,324684.0,740735.75,28660.497053689596
282600,325159.0,741889.0,28353.69065401969
282900,324988.0,740833.75,27764.1052192698
283200,324872.0,740366.75,28077.321158630064
283500,324992.0,740733.75,28061.383905239985
283800,324915.0,741252.0,28010.38122689992
284100,325173.0,742030.5,28398.78965228005
284400,325399.0,743344.0,28118.87606350977
284700,325616.0,743502.75,27921.806191570344
285000,325899.0,743911.0,27991.414149190583
285300,326199.0,743331.0,27991.923242449404
285600,325503.0,741737.0,28094.69178588028
285900,325112.0,741178.75,28751.51677787966
286200,325516.0,742009.75,28617.55670838
286500,325383.0,741568.0,28281.431732929974
286800,325259.0,741604.0,28165.813392770164
287100,324840.0,741208.75,28087.19893134962
287400,325328.0,742174.25,27991.231349009628
287700,325459.0,742397.5,28274.87159764029
288000,325674.0,742885.75,28485.625023340257
288300,325527.0,742412.5,27922.59679512005
288600,325145.0,742748.0,27942.485357309943
288900,325011.0,742426.5,27880.20587363984
289200,325061.0,742758.0,27851.84153578081
289500,324914.0,742001.25,28821.928265950355
289800,324849.0,740923.0,29317.12068478001
290100,324889.0,739857.5,29289.373841390312
290400,326114.0,742671.25,29478.34958930976
290700,326367.0,744412.0,29208.98425395992
291000,326872.0,745882.75,29396.007294560022
291300,326551.0,745098.0,29437.28849229972
291600,326430.0,744800.25,29078.98207300989
291900,326517.0,744864.5,29190.695011709784
292200,326535.0,744765.0,29071.95097438013
292500,326124.0,744112.75,28780.945633469943
292800,325741.0,743357.5,28948.050486759723
293100,325306.0,742678.25,29437.496749160564
293400,325239.0,742937.0,29336.79429836022
293700,325664.0,743304.75,29364.56871298949
294000,325859.0,743567.0,29232.36770531006
294300,325759.0,743057.0,29052.362271420567
294600,325441.0,740956.5,29203.06954459007
294900,325256.0,740048.75,29528.9633662799
295200,325656.0,741123.75,29584.306218899907
295500,326144.0,742779.75,29329.13899088983
295800,325526.0,742071.25,29683.78983748001
296100,325389.0,741702.75,29430.21157789041
296400,325384.0,741510.0,28835.562738329783
296700,325326.0,741313.5,29566.920941289616
297000,326038.0,743184.5,29378.89073559992
297300,326182.0,743808.5,29259.87649310005
297600,325954.0,742762.5,29120.476868640195
297900,326014.0,742449.5,28652.14565844038
298200,326090.0,742600.0,28717.338208349945
298500,326308.0,742196.5,29361.9088625604
298800,326121.0,740809.25,29106.79029017996
299100,326466.0,743021.0,29030.750614960765
299400,326417.0,744143.25,28984.533194109856
299700,326478.0,744418.0,28848.49153586981
300000,326554.0,745063.5,28761.688444329637
300300,326644.0,745418.0,29529.355208010293
300600,327024.0,746113.0,29196.523302540318
300900,327627.0,746875.25,29133.238417230143
301200,328016.0,746298.5,29209.32415844025
301500,328115.0,745457.75,29325.979122449804
301800,327466.0,744853.0,29084.65905860008
302100,327859.0,745990.75,29311.007586519878
302400,327878.0,745887.0,29068.966746129936
302700,327778.0,745062.0,28885.622373569782
303000,328014.0,745589.0,28710.244441750197
303300,327996.0,746053.5,29087.835499869605
303600,327494.0,744368.0,29296.80795166
303900,327716.0,745256.5,29776.32310646988
304200,328498.0,746801.0,29486.121553109657
304500,329077.0,748081.25,29257.843420099853
304800,329034.0,748161.0,28920.672600219827
305100,329118.0,748266.0,29041.98033709965
305400,329386.0,748640.0,28908.756162960137
305700,329187.0,748155.75,29133.85051422969
306000,329430.0,748457.0,29174.509342130124
306300,329696.0,749344.5,28986.02784028998
306600,329890.0,749287.0,29158.7515010802
306900,329837.0,749273.25,29064.148246860103
307200,330226.0,750027.0,29229.73243114951
307500,329595.0,748881.75,29482.86932458
307800,330044.0,749664.5,28946.84023561019
308100,330212.0,749792.5,29088.926283780314
308400,330302.0,749953.0,29188.275814100267
308700,330374.0,749743.0,28996.606113579957
309000,329899.0,748873.75,29078.364740459518
309300,329786.0,748002.0,29110.16600975975
309600,329889.0,748129.25,29164.449924689707
